b,s,temp,pH,r
3.94507225,4.746363593,10.68182491,9.266989557,-5.52E-05
3.530331765,4.707451105,11.35312231,5.524114318,-0.00016984
1.224167746,3.928709265,34.95032151,5.418898141,0.077586399
2.822059544,3.55191063,4.23050109,6.04706086,-8.65E-05
3.149689164,2.908031369,2.727247148,8.90862351,-2.18E-05
4.537434193,2.16429134,13.8550586,9.273755504,-8.98E-05
2.812726638,1.785141055,21.36091859,6.030047892,0.000886812
4.75954542,1.845263363,22.53961733,5.368215127,0.001448962
3.631035688,4.409298618,20.70213509,11.8012732,6.17E-08
2.811118647,3.490561692,2.696318532,6.315574616,-9.66E-05
3.26332638,2.309040224,5.644398592,11.47573217,-9.38E-08
2.514763885,1.285006838,24.3535343,9.834438989,0.000236964
2.816391134,4.502684913,26.17657781,8.415117012,0.007183502
3.903493056,3.17916285,14.59554993,11.18083433,-1.65E-06
2.399070251,1.423483235,15.76017645,4.249532107,-2.59E-05
4.969565935,1.642127426,15.37650966,6.517539073,-0.001194072
4.049867477,3.697893823,15.1843942,6.727878274,-0.001496582
3.852198234,1.223475472,28.25148773,8.440054514,0.017814573
2.595909433,1.082744538,35.17863048,4.48790609,0.027152604
4.573032749,4.996008712,7.296723729,9.417774553,-3.03E-05
4.821286322,3.260982003,1.854173621,3.193074694,-9.10E-07
2.285761587,4.245707011,29.37002967,10.92598818,0.000331562
1.432786344,1.073263178,25.82896073,6.086395533,0.003691492
2.764421698,1.6464651,21.78225186,10.42458827,2.52E-05
2.712961258,4.485140591,35.18197508,7.89126649,0.420164886
2.198817461,4.569309368,21.88481371,6.660230477,0.002717484
4.663315252,3.455492519,1.362955771,5.938096364,-8.72E-05
4.871244103,3.730311696,2.931610836,5.477707138,-6.25E-05
3.01537363,1.954420229,15.60173259,3.758231713,-1.43E-05
4.125635439,3.227910714,34.50331366,3.635915205,0.013163
3.239987835,1.041617038,27.41014317,2.673072676,2.72E-05
1.073931961,1.051409937,35.26185121,11.71120389,2.03E-05
2.71245063,3.745318252,33.57234382,7.703815874,0.493786076
1.696803259,2.809733815,12.82442905,10.73372599,-1.84E-06
2.815778561,3.30320822,11.56310704,5.732219693,-0.000170786
3.284037994,2.933697856,14.40694328,9.174853218,-9.09E-05
4.242175105,1.791658244,22.9239566,3.228785144,3.41E-05
4.041406692,3.376191695,2.822200077,3.069814826,-6.21E-07
3.423759805,1.511824029,19.87779167,3.998137753,-3.29E-06
2.893071103,2.660340931,2.44970957,11.21577723,-1.64E-07
2.175527885,1.638678453,18.90142,3.300275617,-3.23E-06
2.505758281,3.506651117,22.7308016,4.2250297,0.000175648
4.722715055,3.795621117,8.42384519,4.519713279,-3.17E-05
3.130149281,4.401769502,35.06686933,11.47126735,0.00039861
4.222907252,4.27049832,24.83020775,11.74810891,1.63E-06
1.293879582,3.831969808,7.831488369,11.84378816,-3.57E-09
1.349117092,1.035271216,29.16578183,2.908808928,6.69E-05
1.568327883,3.482434923,22.39125709,9.638969869,0.000115816
2.609453229,2.674965607,36.17408875,10.65513934,0.004090026
1.763167895,2.570031233,35.30469896,10.39483682,0.004969998
4.900010211,4.157998573,34.63654089,9.835174645,0.045850824
4.33967067,1.704029256,15.53450281,11.1300815,-2.11E-06
2.785635838,4.348877742,10.45118444,2.811919135,-6.02E-07
1.816034395,3.503125281,38.21194633,6.060215142,0.164879948
1.922775881,2.875651036,27.75732565,5.344809122,0.006926628
4.91471837,4.265932045,19.02071011,10.11071468,-3.16E-05
4.012378055,3.41763356,31.15531419,2.05918344,1.83E-06
3.900731818,1.820693411,19.2388709,7.922484354,-0.000438558
1.746219829,4.732393663,39.32894501,11.73110596,1.64E-05
3.322257252,3.750933769,1.571977521,5.382005651,-3.18E-05
3.31154399,1.036598237,39.68953808,5.490877781,0.043151402
4.472723541,2.381771259,17.56811291,4.275005563,-7.19E-05
2.305000017,2.805708262,27.16017052,3.375156831,0.000198329
1.878901139,4.236742753,5.488341518,8.924724845,-1.98E-05
3.529748116,4.155298284,5.519846955,9.089678348,-2.92E-05
4.813498837,1.094599504,31.13384414,8.049577063,0.186124344
3.137833906,2.32431281,30.11263729,11.64154584,3.46E-05
3.202297718,1.930932982,33.77097156,10.91809947,0.002304246
2.772691773,3.366478388,39.94769522,3.659258706,0.002348683
2.098394699,1.462109105,23.03816195,6.823877237,0.004223779
3.377300942,4.410960865,21.02981095,5.621307045,0.000582119
4.860556395,2.693155962,8.344664966,2.483043249,-1.75E-07
2.691865656,3.162908252,20.54534174,8.650018129,0.000145117
1.302023388,2.861171227,16.54794898,2.90840623,-9.70E-07
1.463012007,2.51086345,34.89166301,8.90453256,0.053179807
4.451657641,4.379364162,19.34938491,2.026306888,-7.24E-10
4.145766235,3.733658406,38.43607259,4.800590384,0.063436298
1.491688588,4.971651621,10.98688886,8.59126279,-5.85E-05
2.506697733,3.671133388,36.43227508,5.279371701,0.126922262
3.416749712,4.640670686,35.60790387,10.18876487,0.016808597
3.683214888,2.359493563,33.64149445,6.263327632,0.576750256
1.583301063,2.090565896,35.68462361,8.00161716,0.177644526
4.47941505,1.667645083,10.77402292,5.408033935,-0.000127177
2.675780854,1.827449181,9.417757011,2.982400476,-6.70E-07
2.360945984,1.210624055,17.0456266,7.516635631,-0.000597355
4.744799121,2.023713174,2.66794401,6.4434806,-0.000161501
3.251931616,2.999278837,36.14409511,2.174309578,2.91E-05
3.401488752,1.992836997,1.050619624,3.623672381,-1.39E-06
2.342070339,3.90736764,32.46275404,4.069833823,0.015111165
2.399302265,1.396840368,16.28459459,2.656025974,-5.58E-07
1.184894561,4.781211495,11.32768307,2.783591244,-2.73E-07
2.644614254,2.952929753,15.640954,8.004386787,-0.000437312
3.460123939,2.468689128,33.79127934,5.051690769,0.116302169
4.223613022,1.45676426,15.97582188,8.007370231,-0.000581218
3.58032625,1.939370921,36.17417665,7.835470951,0.473238005
3.995368929,4.548361012,22.9608973,8.737167618,0.001646045
1.527328306,3.596064137,29.69442416,2.645386697,6.27E-05
4.339346063,2.999847087,13.33122647,8.698889107,-0.000198002
2.918151653,4.880832101,33.70621578,5.773788339,0.300905491
4.17719473,3.550151478,13.28046938,6.223448955,-0.000627963
1.70224457,1.40081953,3.181334893,4.377929782,-3.25E-06
1.529092603,4.805183711,9.059536895,7.926220213,-0.000101516
1.29927381,2.876990447,2.607564284,6.166073619,-3.55E-05
3.799983266,2.809262312,8.714346532,6.004244498,-0.000196204
3.014154779,1.076974947,21.96088609,9.472839373,0.000150905
1.228157561,4.274188666,13.48829007,4.663683659,-2.45E-05
3.177440255,2.495623823,21.39415584,11.64375746,4.00E-07
2.205663191,2.79598238,16.47249895,7.540030382,-0.000691707
3.724782603,1.977466824,30.64699276,11.5764144,8.01E-05
2.906194033,3.885777737,35.90147541,9.814994225,0.027717577
4.291137407,3.933154643,12.92994,9.819823627,-3.41E-05
3.103180596,3.20769215,28.90439621,3.171101374,0.000420116
2.424244754,1.827773334,38.52837234,2.583210571,0.000176904
1.689163823,3.409865513,33.10449796,4.549241668,0.027265618
1.470270265,3.76296418,32.4062809,2.693416798,0.000298172
2.381607027,2.164941088,12.69924125,3.514759711,-4.21E-06
4.291294581,1.306209504,30.14432116,3.651114671,0.002774097
1.695560373,3.627688399,6.980157748,4.044105691,-4.02E-06
4.458158037,4.662212364,11.21485654,7.786556895,-0.000489899
2.251169254,3.022537076,5.03640029,6.821625015,-0.000174968
2.063803151,3.679985069,24.33343115,7.169459731,0.009762489
2.150679388,3.89262654,37.1719688,3.852173384,0.009986756
1.092095632,3.322449179,15.21350014,7.538969846,-0.000296817
1.379035828,4.221380195,26.72751148,6.759058854,0.017677216
1.402570378,3.483814205,35.71706048,7.659152844,0.269588249
2.231806898,1.029957171,22.57099469,4.725460487,0.000213528
3.91157625,4.367107156,31.11412208,11.72525078,4.90E-05
3.113359834,1.368279586,27.81483411,8.114446072,0.018103749
2.775431216,1.08181446,33.89511583,5.069543986,0.070109545
4.011186938,1.455233966,15.44872669,7.116553176,-0.001370356
1.347766937,4.171910984,18.59853576,4.457845655,-2.92E-05
4.074347481,4.126243307,10.95966519,4.125393407,-2.12E-05
4.917539225,3.726628352,35.63429355,11.95225518,3.08E-06
2.779521558,1.511517542,4.616090637,2.57768369,-7.68E-08
3.370822199,3.683749338,27.78737974,8.86306855,0.009797684
4.933105632,3.037268434,11.13147751,8.712542573,-0.000151772
4.575011294,2.418148108,12.41801333,10.8955902,-2.91E-06
1.656664103,3.019124416,2.568437523,5.497747761,-1.99E-05
2.419772885,1.046380758,10.64222201,10.51615751,-2.11E-06
4.46399649,3.691718513,33.76690996,11.15476266,0.001875943
2.730034168,4.42680069,16.65937576,10.25107094,-1.81E-05
4.682171274,4.001846172,9.270102951,8.370303273,-0.000179163
3.167289522,1.826436663,9.304720361,3.747839901,-4.94E-06
1.322723852,1.848022246,10.31830534,6.245646761,-0.000102633
1.638217698,4.520154066,12.66938522,8.636437926,-7.91E-05
3.609687159,4.266914346,7.577567805,6.37348757,-0.000265695
2.19041899,4.211828128,15.69740066,7.696805253,-0.000566915
4.702917159,2.900114937,30.5114495,5.472176453,0.098499274
1.193333527,1.25165318,35.40944938,2.25098676,1.78E-05
1.249968968,1.124688035,17.0725992,4.03545236,-9.68E-06
3.012617263,1.547800686,27.26991182,11.27412486,3.43E-05
1.980827718,3.896102896,24.5255987,2.003806723,1.18E-10
3.523484024,1.654161366,17.61590399,7.634203635,-0.000906453
1.842298952,3.298364967,24.34269411,6.532468368,0.006218852
4.090172016,3.675996528,30.18503358,7.166069287,0.368067513
2.817209268,2.397648979,1.797759892,2.137065966,-2.34E-09
2.837751108,1.178351987,6.571839092,5.83931774,-6.42E-05
4.584665471,2.259129815,31.23945201,9.647708796,0.025517574
4.647294006,1.851843067,13.7486787,10.635231,-6.65E-06
1.704780438,3.709201387,19.54905837,3.767305979,-4.59E-06
4.598493652,2.989118687,37.4662107,4.67713332,0.079149329
2.992221549,4.623965957,35.52799892,10.32471318,0.011165042
1.700606218,2.40503791,31.38986409,7.084743119,0.298097124
3.728220335,4.160399608,15.9169402,11.04537683,-3.20E-06
3.464937566,2.670342349,12.26829319,2.002781132,-4.85E-12
2.993900461,3.238922681,24.755421,11.82511409,4.72E-07
4.105279642,1.831014367,6.855594206,5.314007791,-5.84E-05
1.205608303,1.609983527,34.683559,8.449336801,0.07039799
3.302607913,4.099758771,21.29827603,6.244010851,0.001585351
1.192484052,1.746745029,25.12865155,9.708649844,0.000219143
2.516887967,1.808807259,2.083472447,10.69103894,-5.50E-07
3.15529733,4.298895527,18.24524125,10.21322041,-2.24E-05
3.974295178,2.032181134,10.50680173,6.839156897,-0.000627544
3.190477572,2.802080167,12.64937303,3.496296807,-5.78E-06
3.723123458,1.04642712,27.03035116,7.23446234,0.035118051
2.809299331,2.737981681,34.89952845,10.83868088,0.002818933
1.406831805,2.660056455,8.09136525,6.241684955,-8.62E-05
3.186403689,2.373483757,31.78397906,4.24419722,0.019491236
2.932025289,3.127808527,12.3908464,11.18529038,-8.25E-07
3.310309708,1.912987756,16.63372113,10.54228888,-9.42E-06
2.103708752,1.988353805,17.11165355,2.660312274,-6.18E-07
3.659625388,4.141290631,25.28155311,4.270665134,0.000877193
4.933455434,2.231478746,37.801765,6.824538829,1.089300857
1.698646696,2.389640976,33.77380302,6.132370696,0.230608592
2.315437038,4.278968475,4.111673924,2.829338924,-2.11E-07
3.75808672,4.0306056,31.2143972,2.938110432,0.001078684
2.857331847,3.826640326,31.1727902,10.80657944,0.001628197
3.232721017,4.371550631,34.39059129,9.807565658,0.032048739
1.454030294,2.819034725,35.6409713,4.112333596,0.011332713
4.66220557,1.379750075,6.655936484,3.673069486,-3.78E-06
4.368897958,3.811191155,29.3779,11.94546701,6.02E-07
3.073371919,3.339590808,28.95451306,6.413784919,0.082691858
3.937263825,2.791544234,19.01448425,10.7426503,-5.82E-06
1.393250544,4.705263219,11.80342977,7.838444674,-0.000159401
3.473099066,4.040009357,4.898578083,4.87841394,-2.51E-05
2.898410645,1.329075414,21.98592792,11.73491404,2.30E-07
4.47574804,3.774805251,10.85400058,7.030094906,-0.001008051
1.088530441,4.592082054,14.88603118,9.219087947,-3.37E-05
3.830144519,3.624723923,19.70455564,3.044267525,-1.28E-06
3.743775874,3.094384309,35.87448346,8.00870872,0.464467259
1.801600675,2.490048536,20.5749612,4.427995512,2.44E-05
4.216637146,1.0850392,5.962209727,7.503760621,-0.000181805
1.63873899,3.862462272,1.334851522,3.001583828,-1.78E-07
1.051965858,3.267486596,14.45259656,5.239166627,-5.49E-05
3.716045094,1.908113067,34.56394713,3.431234324,0.006491073
2.418269131,4.874300357,31.79110446,9.473553767,0.028087017
1.476902645,2.015751485,19.48876697,9.277053285,-2.00E-05
1.809565145,3.919004758,11.79785148,11.7952407,-1.69E-08
2.888111722,3.259019289,17.72899378,11.998052,-4.51E-12
4.851824881,4.851026669,33.36622009,9.364242283,0.099073046
3.452348222,2.297000324,20.65828452,9.27873589,8.49E-05
4.947588492,3.033305859,31.54312124,3.520790214,0.00707386
2.335384702,3.023394055,11.77712336,8.134801745,-0.000169763
3.108072065,3.650239782,15.69248004,3.05181216,-3.34E-06
3.858298112,1.047848797,26.74787828,6.796540131,0.032864669
4.829204126,3.904722567,22.71715363,7.37158336,0.009063856
1.868070877,4.415985736,1.178868269,7.817478554,-4.81E-05
4.475737918,2.269861922,34.10902352,7.026219778,1.508380648
2.559835465,1.152256319,2.67510151,4.961557384,-1.05E-05
1.662361644,4.854177402,29.38442366,5.106350936,0.011901582
3.490596184,1.772755685,30.0750348,3.81931114,0.003440345
4.236565887,1.638639583,4.365655093,7.143661617,-0.000258169
1.510588835,3.67714182,19.03742188,10.19842481,-7.86E-06
1.998047306,4.033530932,8.803094993,2.539097151,-1.11E-07
4.909474753,2.448785059,17.99220185,2.25893933,-1.59E-07
1.379067411,3.674162191,15.67251624,11.77063332,-3.20E-08
4.052344867,1.151690739,3.775210681,7.614757231,-0.000118819
4.577041,2.23845713,17.73615643,2.911895199,-3.42E-06
4.950571352,4.112187345,33.72002647,2.22521526,8.29E-05
3.502540923,2.397752311,34.26596233,2.8615315,0.001406771
1.178425936,1.431779388,31.73352261,5.27803383,0.029026674
2.164981823,2.084379707,31.30193476,10.59893003,0.001876791
2.918277938,3.553554696,35.91240163,11.69088275,9.79E-05
1.201693122,3.954727525,15.16266314,7.125165556,-0.000522689
4.077998746,1.587548663,37.92916772,8.4083947,0.182613895
2.78013255,4.6615324,12.46099293,5.372582273,-0.000131788
3.432509699,4.989185312,30.61165593,5.31893804,0.069546572
2.209863373,3.199949508,27.81665248,6.2741621,0.026904395
2.911876644,3.700243904,13.87824615,4.477564307,-4.49E-05
1.31312118,1.861339067,27.6119466,11.60865773,4.01E-06
3.565177427,4.585764568,4.184427967,9.690196837,-9.70E-06
2.032567178,2.614215588,34.8857236,2.075248324,2.98E-06
1.799427867,1.710022315,37.18215164,7.989575661,0.171813086
2.427469961,4.069956514,6.76557859,9.764628182,-8.06E-06
1.398314333,3.512936534,30.31361513,2.289673685,1.19E-05
4.203252074,3.605337128,39.35618917,3.454117026,0.003297001
3.448486159,1.748673711,8.305976478,2.143216349,-6.79E-09
2.578229154,2.780010596,4.685156576,3.022469738,-4.19E-07
4.378102762,3.95556435,2.872609949,2.261986703,-1.94E-08
1.733865453,2.417074112,12.70258187,4.985815357,-4.28E-05
2.810957727,4.37591099,4.473030346,3.176327572,-7.51E-07
3.963174914,4.008016343,12.36400315,6.144938292,-0.000475089
4.816622054,3.832880333,10.25041378,11.50376904,-2.71E-07
1.238080334,2.164187529,5.346007639,7.889693667,-4.15E-05
4.495121506,3.742262421,31.93626838,4.636377529,0.06286397
2.781891631,3.813797909,33.57260453,9.109692029,0.081354276
1.942640829,4.095277163,21.60816698,11.17007513,2.81E-06
1.53354968,3.172898695,31.37536855,2.230113833,1.38E-05
2.578954371,2.780485689,37.79254329,8.821436924,0.083162682
3.167841672,1.721986916,13.67454552,5.666576975,-0.00021025
2.415709779,3.164635299,31.89617484,3.305888145,0.002479814
3.894531532,2.978278932,5.648511009,2.180925424,-1.02E-08
2.056600414,2.379759981,22.90123566,4.941313199,0.000446914
2.436781361,3.215729705,12.38577386,4.681515653,-3.88E-05
2.929223388,3.887918845,26.66140937,7.358135679,0.031631092
4.354174304,2.800274054,33.10197031,10.05006636,0.023584297
4.59252247,3.931296969,34.18146572,8.240682919,0.451928497
1.728466715,1.06058069,23.90310958,2.874777887,6.31E-06
4.014776381,3.811823724,35.56035603,6.958328511,1.524280448
3.383348203,3.680246808,28.88950584,10.51064573,0.001012594
3.383927707,4.549921938,15.41162716,4.237117419,-4.72E-05
3.021521187,1.419219085,15.57523132,4.468941147,-4.58E-05
2.000943124,4.287519931,10.19254197,8.117968684,-0.000123325
4.465118321,3.557301109,17.79589494,4.905584332,-0.000216424
4.032983087,4.033240917,30.2045416,10.86922696,0.001119119
3.272640656,2.06286926,20.70041032,2.120521968,1.56E-08
1.189957763,4.039953936,24.45736597,3.52976582,4.77E-05
2.46609083,4.361597123,8.424022522,6.338164469,-0.00019852
2.275367852,2.934388058,5.408204667,8.525994705,-3.79E-05
4.672784279,4.334140872,20.59042474,8.20889674,0.000523393
2.129844983,4.500983066,22.58355007,4.748347867,0.000342664
4.571156335,3.921804253,24.25659063,3.141369345,6.55E-05
2.898007593,3.629904011,14.06224787,3.943195474,-1.79E-05
4.988104002,2.408212048,7.818952587,8.094925349,-0.000191371
2.069790306,1.873716464,9.372580776,8.637010397,-4.61E-05
2.453296496,1.290916699,28.23278637,3.144217424,0.000157118
4.961514344,3.485170553,8.479685889,2.073569162,-3.02E-09
4.327216711,2.554421625,37.92700945,6.871697982,0.998864335
2.602706233,4.634923175,38.3042026,3.654618264,0.005832567
1.557760697,2.340739676,31.80850128,5.309985797,0.049296659
3.558518946,1.975722931,14.592552,10.18616885,-1.59E-05
2.659983907,3.544758138,22.3401947,5.835247112,0.001599139
1.922760172,4.453161983,17.28897877,11.38487048,-5.82E-07
3.307344807,4.607040599,6.267988141,11.96307754,-3.75E-10
4.408091234,3.309714675,18.99508369,2.630295092,-9.61E-07
1.82560999,1.218954657,7.686285393,2.155866829,-3.40E-09
1.658664436,3.925359341,14.20888686,4.965301581,-5.84E-05
1.147867561,3.234316593,11.92698999,3.367848148,-1.42E-06
2.209308548,1.626863242,39.06657749,6.394756601,0.152132676
2.496688111,1.088975391,16.8733539,5.4828923,-0.00017681
2.565700843,3.089595278,19.58489174,5.149325224,-6.18E-05
3.364317544,3.799147471,14.60578551,8.953750205,-0.000141816
4.681459292,4.775083621,3.071256199,5.621525562,-7.73E-05
2.485397266,1.217657227,30.63112497,10.10795176,0.003388144
4.382719108,2.592143353,36.87655991,2.054646031,3.12E-06
2.330200644,1.640722048,35.70609533,3.610019341,0.005721212
3.983856689,3.408833161,35.95445431,5.634822897,0.32389586
4.960098785,3.79190322,29.77986501,2.967460508,0.000660737
3.410092478,2.64463516,17.98395397,11.77543337,-8.24E-08
4.379796002,1.773887572,39.78915934,3.348806824,0.001693061
1.880269833,1.025566359,5.080434358,6.353376696,-5.97E-05
4.661489518,1.964630919,36.98677929,8.938145227,0.138812178
3.245316954,4.84558109,30.20218613,2.985954505,0.000618131
2.967986758,2.555481306,3.650358588,5.04342837,-2.08E-05
2.539629304,2.894774181,5.555066413,4.54712857,-1.11E-05
1.114655891,3.448898332,13.93319205,3.495302833,-2.66E-06
2.491945609,4.843841951,10.57977621,5.83528396,-0.000157762
4.857838375,2.127831921,20.00453561,6.763208283,9.27E-06
1.96150128,1.670914926,19.30228429,7.733737029,-0.000249362
1.431040346,4.840164081,12.21769001,10.23172615,-4.81E-06
1.323349062,4.087952664,7.988224053,6.445565939,-0.000111217
4.699349971,4.203968591,17.06006402,6.095840195,-0.001127511
4.584610667,1.437636031,25.16142412,5.254053288,0.003475776
2.665482285,3.984627265,23.97274877,4.060923775,0.000251804
1.213962262,3.377004062,27.5614189,2.832768645,2.96E-05
4.00384712,3.320628038,32.49634868,9.71240294,0.036996574
3.677234331,1.411861061,33.16804059,5.484409195,0.176799949
2.50921956,1.800698199,30.53972721,7.79273943,0.115064494
1.169368197,4.87595121,31.3463913,5.243702583,0.032125273
1.544997264,1.547554912,25.09617269,3.126711073,2.31E-05
3.122604753,3.869680043,7.702861523,9.182829449,-3.02E-05
2.63719628,1.035041844,17.65233072,10.19806303,-1.28E-05
1.581069819,4.626202551,18.22615051,7.832270765,-0.000405933
3.472577793,4.504308095,14.65354388,11.30074481,-1.04E-06
3.552496946,3.788442962,34.9328004,5.664996949,0.308487338
4.133460684,3.245220729,3.363921163,10.02729493,-5.15E-06
3.22562929,3.976265976,5.396144565,10.33290544,-2.99E-06
2.190689104,3.308699803,14.76475868,11.80735423,-2.91E-08
3.319790419,3.045982583,4.308629123,6.87524306,-0.000248199
4.956991934,2.278027752,11.80278174,10.1240609,-1.61E-05
2.895148697,1.731265399,14.06369805,7.761635046,-0.000413254
4.278183318,3.621682612,28.77598314,3.307084662,0.000780767
1.868265574,4.412446984,15.90492986,5.740909855,-0.000256414
2.810033732,1.473948325,37.48548729,11.78714875,2.62E-05
2.469321095,2.860091908,23.35158925,10.71623861,3.21E-05
3.933185098,3.857348586,14.01844642,2.539162629,-5.20E-07
4.711969931,3.812251579,12.0860415,2.568342662,-5.06E-07
3.783543678,3.747325581,1.162282056,8.849022208,-2.51E-05
2.663700866,3.39744304,1.935893385,4.178109586,-4.09E-06
2.104381581,4.005013907,12.62264288,11.42747771,-2.55E-07
2.56740969,4.892717959,9.179583467,3.095686817,-1.10E-06
2.022398473,1.659026548,19.40229149,7.742580348,-0.000224554
2.788876874,1.554793882,35.35233797,11.0655933,0.001218638
2.7456414,3.934566716,20.61431245,7.766757919,0.000536944
4.431422231,2.846311209,30.52075765,3.708868574,0.005294952
2.550105614,2.282366142,18.31073831,10.76086163,-4.50E-06
3.637695185,4.547694043,4.078376044,8.111793622,-9.47E-05
1.133374432,3.012470856,11.88920115,5.849034739,-8.22E-05
3.960743346,3.078336413,29.05479284,6.75954063,0.161034453
1.721504042,2.45043351,20.65196109,10.85569676,1.92E-06
2.04383625,3.102713305,15.67942556,8.782737993,-0.000125536
1.409801297,2.828612808,11.18476662,2.700811614,-2.09E-07
3.569502909,2.99518719,26.57106767,11.73710205,3.01E-06
3.587917987,2.382803366,14.7991823,8.057928585,-0.000455798
3.521907127,4.940815726,15.81004153,4.035000167,-3.69E-05
2.700103609,3.631217844,1.444549911,8.841070365,-1.86E-05
4.325012185,1.4458854,30.15320702,3.415014237,0.001743338
4.643188043,1.168378401,29.45727138,7.659579586,0.108197866
3.658471341,4.086787986,36.34260503,7.173528068,1.212142218
2.485210622,2.30274853,29.91990265,3.106798801,0.000473111
4.982436007,3.792392806,25.80746461,6.385050165,0.027437555
4.175216475,1.994865276,30.65382742,2.362928859,6.26E-05
3.925932704,4.386168065,3.114294146,11.69393998,-2.61E-08
3.823175497,4.901409694,27.29248012,6.82937151,0.071170028
2.659950525,4.674075349,15.03362253,11.14168891,-1.50E-06
4.853827123,1.324897987,17.16490596,8.319837033,-0.000496095
4.214412225,2.400584653,32.26419764,9.59347468,0.040883404
2.422444189,2.613271319,21.73078981,5.026532692,0.00030988
3.573433051,2.95946242,12.44178933,5.222989897,-0.000124819
3.007968909,4.273248398,13.36131799,4.368954776,-3.63E-05
4.527299661,3.350955334,13.42762909,3.92676393,-2.38E-05
2.388709923,1.955055195,20.70349268,7.298841951,0.00075894
1.638192809,2.668146409,39.27264171,6.069004531,0.080754568
4.659380381,1.865152297,35.49493187,4.528397339,0.065159494
1.795450704,4.920321198,8.207434135,9.906895333,-5.91E-06
4.653428563,4.742776068,9.652845733,11.22321002,-7.96E-07
1.450825401,1.5309626,31.14427502,8.739348484,0.026717454
4.423008129,1.707762365,23.92397013,5.327507376,0.002357233
3.411483408,2.966962869,27.99476466,7.320167742,0.070074545
3.05955975,4.787950528,6.699577978,11.96328692,-3.67E-10
1.158896863,4.553446635,33.95113668,11.36048065,0.000240206
4.897143439,2.337454002,25.10828024,4.544579296,0.00149694
2.930696385,3.791263567,19.51458951,9.299674574,-4.35E-05
2.089448538,2.230189261,33.43209998,4.625286765,0.03513091
4.40399644,1.990488706,27.23318528,3.85581717,0.000991476
2.964517563,4.130615437,8.934049817,6.66222791,-0.000364419
4.190475037,3.423533759,27.96604582,3.225846169,0.00039544
1.105020976,1.134901583,28.19038856,8.04484002,0.007855437
2.586085064,2.041939801,16.33117302,5.162468148,-0.000143407
2.468773276,3.173553473,13.80272101,9.197504835,-6.05E-05
3.445505087,1.823853099,7.363878411,7.578894272,-0.000206754
4.489757806,4.41891906,18.80567893,2.299632366,-1.89E-07
2.758901314,4.83429763,38.12192389,10.46873758,0.005169534
2.284752884,4.694341448,8.68089788,8.270441481,-9.35E-05
2.642646526,2.482918626,10.152983,7.861226868,-0.000193727
4.436302001,1.647718472,14.16106982,8.220333625,-0.000364329
4.969871007,4.566969823,26.87032408,11.09036694,0.000117709
4.555861075,1.79240222,1.31320093,3.008549436,-4.07E-07
3.785791669,4.955793425,24.33109359,5.100947791,0.002304335
3.60862421,3.854747791,34.86388452,8.799503991,0.168938174
2.718243074,2.887964831,8.21801133,2.407663602,-6.48E-08
1.316765725,1.657103821,25.71448878,10.63659659,4.79E-05
1.862204235,2.548607026,31.35681551,5.359542242,0.05217982
3.604289391,4.678300161,15.11731488,11.7311048,-1.14E-07
1.329265548,2.167791905,19.1423634,3.632184913,-3.93E-06
3.089164166,4.039634793,5.212165399,11.42354783,-1.22E-07
4.180073392,3.250507397,24.18040882,3.166160078,5.95E-05
2.182078694,4.719717488,12.49083797,10.13467375,-9.28E-06
4.242287259,4.787936159,9.775176321,8.590682504,-0.000135936
1.561124792,1.71663379,29.31405707,5.367164759,0.011736173
4.317130911,3.044030475,14.13091395,3.865027346,-2.24E-05
2.392379384,4.167781728,34.01252993,10.5595077,0.005223049
3.199598522,4.615682607,21.87903067,4.982414293,0.000484015
3.167959715,1.449794006,9.255860068,2.165203325,-9.12E-09
4.681335773,4.21890973,16.19579328,5.580819393,-0.000540931
2.761107526,1.031257547,28.30622507,5.130602824,0.006768187
4.279982875,1.807894739,1.029696711,5.719326048,-4.87E-05
2.585313675,3.949225114,16.36167472,6.135350731,-0.000598203
1.074390753,3.613574456,39.26912623,9.625898387,0.005270115
1.061192657,1.042585535,31.19771789,6.321155809,0.064143443
3.92014041,4.225322543,36.95594269,3.317541122,0.006011123
3.562558075,1.161756859,34.23015466,3.001277032,0.001677574
1.871927026,2.06921466,3.997207949,7.834544483,-5.53E-05
4.972824234,2.34792325,37.9785142,6.899217757,1.130219185
3.862652069,2.09728094,36.610223,4.66026186,0.067082102
4.576577413,1.60175498,11.07947035,6.686301038,-0.000621396
2.424260905,3.659940889,30.54414649,10.43653545,0.002292684
2.733401706,4.883752877,33.82160813,3.400331246,0.005569764
4.963241425,2.177936308,30.21785613,8.088594126,0.140508749
4.780313133,3.519118248,21.72220784,6.266062404,0.003233496
4.340457362,3.957612589,27.26091975,9.566132559,0.003348544
1.260477808,2.820311478,25.1181635,4.187534177,0.000223451
1.874688072,4.875444797,33.807095,8.519203743,0.132976083
1.044789662,1.444742482,39.79504669,10.98633229,0.000154235
4.892540414,4.659166602,38.28948542,10.17140277,0.015733005
3.443748101,4.899496564,28.57093775,7.874607979,0.05777466
4.96317548,2.59242366,29.1314767,9.72954896,0.007208707
3.315397707,4.568328126,5.164874586,2.749593977,-2.66E-07
3.847635324,4.492867839,6.108513682,6.857021607,-0.000390598
2.254028634,2.875494068,8.752673134,6.87613157,-0.000310643
2.535948537,3.232341783,21.75146846,6.157511318,0.001515273
4.198541789,2.793851283,6.403854647,3.789051623,-5.29E-06
